"Gebiet","Sachmerkmal","2011","2013","2015","2017","2019","2021"
Nordost,Realschulabschluss,"47,9479866882234","49,8675502449828","48,0424945385512","43,6149562011514","39,0590002009925","49,5497621214224"
Ost,Realschulabschluss,"44,9973170184613","44,3383355649748","41,3277919195619","40,0200123668725","32,6369081537967","34,0669899149409"
Südost,Realschulabschluss,"41,5110334948122","38,3233930941964","38,7920926625215","35,6550641161077","32,9071429709594","30,8673873638707"
Süd,Realschulabschluss,"34,4115331672561","34,0573874869351","34,9150284816271","27,8683693800165","30,0719030109593","26,773647506185"
Südwest,Realschulabschluss,"33,2623606383306","36,4652098460133","34,4093806829306","29,563404376598","32,572618353189","31,9177486519939"
West,Realschulabschluss,"43,6718721078424","51,0453491017217","45,543373443919","47,0659030487765","49,2566056968314","51,2235918910362"
Alt-West,Realschulabschluss,"46,3266824264807","44,0330367883485","40,6703484705577","36,2539264777917","36,5623159840577","32,2245580919364"
Nordwest,Realschulabschluss,"46,9491294704268","49,0662365885888","44,8376379519621","49,1547044968112","44,5590871258879","50,8318086988624"
Nord,Realschulabschluss,"40,8818817771214","40,1001608298438","40,4526275066915","41,3027720566454","37,4961184316698","37,8699566728376"
Stadt Leipzig,Realschulabschluss,"40,5061270177712","40,4374372802419","38,8108102307475","36,2035906069274","34,5128189039924","35,2953554424306"
Zentrum,Hauptschulabschluss,"13,8650720852492","10,8047857850435","10,5990579962844","11,4094973959065","2,86925295557293","3,40028742838348"
Zentrum-Ost,Hauptschulabschluss,"9,54774142010081","9,3859588738865","6,16445091252361","2,65525165406896","5,31263594409033","2,75360302675861"
Zentrum-Südost,Hauptschulabschluss,"14,7621714599862","11,0458651209137","9,68609448754982","5,03444322644634","6,01850262935206","4,52326544717944"
Zentrum-Süd,Hauptschulabschluss,"10,6328963088925","12,3642628699207","6,85221753421969","4,37734266169704","6,99711972382137","6,65303792332118"
Zentrum-West,Hauptschulabschluss,"9,15443321253994","6,47406040801814","3,17903637904672","8,87390953283277","4,57948253297091","6,29757777982103"
Zentrum-Nordwest,Hauptschulabschluss,"5,68063197203326","3,42563948696848","1,01753551032362","7,28351690706458","0,778274548766353","1,86820390598518"
Zentrum-Nord,Hauptschulabschluss,"13,9814942616005","11,4254145339295","11,2815773532497","5,02367769843062","1,84319599028186","7,76491004517153"
Schönefeld-Abtnaundorf,Hauptschulabschluss,"23,441219086034","13,4702695285198","12,5677761513675","12,4171495671563","14,3298072302728","8,4104981037098"
Schönefeld-Ost,Hauptschulabschluss,"34,7033304381874","27,1543707480503","28,7659066047711","24,3655963938464","27,3206623841267","19,9855142987743"
Mockau-Süd,Hauptschulabschluss,"23,8325178118936","22,3599099394471","18,5771757600681","13,685729482839","19,0569809862047","9,05730972909376"
Mockau-Nord,Hauptschulabschluss,"29,6788907455363","25,0698036755534","22,0208380655736","22,2146955172348","19,4094198743292","9,57196265292956"
Thekla,Hauptschulabschluss,"22,9955380175574","21,2206618273948","13,9829571624225","16,466378849402","11,8220355546905","14,3698746500384"
Plaußig-Portitz,Hauptschulabschluss,"19,9686852808185","18,0538813969609","11,0864104537312","10,1369811700641","11,2275695177713","6,76346130202419"
Neustadt-Neuschönefeld,Hauptschulabschluss,"16,9617705419141","17,7776037833606","7,77818376913446","5,22822738728647","4,95809902549647","8,51041917545565"
Volkmarsdorf,Hauptschulabschluss,"21,7126349410286","25,2464345323691","18,6267378808758","10,7429310240555","7,66056402082388","8,50419916726614"
Anger-Crottendorf,Hauptschulabschluss,"18,3531819937636","29,49416953736","12,6883103237074","6,08740685352155","10,8970157890436","6,00644347694625"
Sellerhausen-Stünz,Hauptschulabschluss,"34,4419029861442","26,9805004583357","22,2342101657761","16,7104721085502","22,8892491545983","13,9082520994605"
Paunsdorf,Hauptschulabschluss,"35,256125837236","16,1047579483377","15,4320975327932","17,9536888611386","19,9746678396601","10,6768348375757"
Heiterblick,Hauptschulabschluss,"24,7106846389519","15,3432104642085","11,9797605486737","11,6408932353964","11,3679418699601","12,9384781633561"
Mölkau,Hauptschulabschluss,"22,9694062089309","20,6984271108985","14,3489478753322","8,10199803925291","11,2860539576866","11,3845896408003"
Engelsdorf,Hauptschulabschluss,"19,4412804417314","23,1309957295042","13,1662096582913","12,2814990434796","9,21672916641234","12,692582697181"
Baalsdorf,Hauptschulabschluss,"8,45128811081014","8,10580642060741","7,74215813853348","7,58122767442128","6,87811464916286","3,58771793539308"
Althen-Kleinpösna,Hauptschulabschluss,"16,0539507380287","11,6831889863658","13,7774862257612","14,7713769179512","6,41686182669789","2,37584352697673"
Reudnitz-Thonberg,Hauptschulabschluss,"17,9233651111543","13,5873880150309","10,6238586354406","4,56077126704502","8,67600155025013","4,184631336357"
Stötteritz,Hauptschulabschluss,"17,281698338169","20,270510516577","9,40581868159372","8,07597347338873","6,19153436592248","10,4883153738147"
Probstheida,Hauptschulabschluss,"19,3040735983329","18,7019243306363","15,2542592687375","10,805706608984","6,84526481605235","8,1441443238925"
Meusdorf,Hauptschulabschluss,"26,2233639259207","20,9769431033678","21,2979132656117","15,9852226091046","12,7289014430445","9,9569023599969"
Liebertwolkwitz,Hauptschulabschluss,"20,8127769764001","19,9635048998761","14,6497083082449","12,2966505731322","9,46274006494396","11,4659390956776"
Holzhausen,Hauptschulabschluss,"27,1654570141182","23,4974488767964","15,5243261939095","8,75704415120585","8,80819706733584","8,22250921984151"
Südvorstadt,Hauptschulabschluss,"9,26032469609084","6,06662961926185","6,19837305994935","1,46143818333511","2,44695013778983","4,6421280085631"
Connewitz,Hauptschulabschluss,"13,5634511553523","9,80519144190445","9,87907219259786","4,05747558557301","10,4259238650758","5,82500736786396"
Marienbrunn,Hauptschulabschluss,"25,0774610257593","14,4307921661887","15,2509834978904","11,8247038557096","10,555324046297","9,42130281113883"
Lößnig,Hauptschulabschluss,"26,8304215117155","17,4950504629569","17,2987422066553","18,4801013188536","19,5250876773799","14,0406335801315"
Dölitz-Dösen,Hauptschulabschluss,"17,6293838292523","12,6436388131483","9,30719579252338","13,4771056429301","9,7810321315344","11,1042824955622"
Schleußig,Hauptschulabschluss,"9,19864399316884","1,31174294473189","2,29377643435741","0","1,64030882050562","1,66304160553738"
Plagwitz,Hauptschulabschluss,"15,6103971325709","12,0535442305768","12,3382349566468","5,90569692169479","3,09777941356889","2,34170811669946"
Kleinzschocher,Hauptschulabschluss,"27,621327569837","21,4793840058915","22,9042109532042","11,8768471642389","7,03562706289005","4,553670263343"
Großzschocher,Hauptschulabschluss,"30,2058898529058","20,6545442811043","29,2188548151994","25,4955988374287","14,2867695697293","10,7508430701811"
Knautkleeberg-Knauthain,Hauptschulabschluss,"19,1182448040091","22,4345087474481","13,3794317398816","13,7604697701156","7,19178267814207","8,3105787341723"
Hartmannsdorf-Knautnaundorf,Hauptschulabschluss,"23,7921559642879","20,3295656661085","12,300288542678","14,3452540433875","8,71543346714468","7,81639868343964"
Schönau,Hauptschulabschluss,"26,7586717641019","26,6331626539439","19,2080991372331","12,8689582076241","10,9246535587318","10,3568257766059"
Grünau-Ost,Hauptschulabschluss,"27,2253994931225","31,9294945709887","18,9134184204523","25,4826497565423","17,9726516380055","14,707810346139"
Grünau-Mitte,Hauptschulabschluss,"33,6050229430377","30,2881647333949","27,5088693339025","20,3350035533406","17,5194425211154","23,0871448546881"
Grünau-Siedlung,Hauptschulabschluss,"25,0058373211378","17,7413271376209","17,2665678321005","19,0783498567519","13,8001014403349","7,89746156027165"
Lausen-Grünau,Hauptschulabschluss,"24,7034530538105","22,0747428407743","17,2803053939059","20,1894037499903","20,2144300731443","9,84084004148025"
Grünau-Nord,Hauptschulabschluss,"37,1581089366367","33,2101146357343","13,6197578613838","13,6560353324455","19,8069565293121","15,9889985544166"
Miltitz,Hauptschulabschluss,"16,0734973586786","16,4021660315721","7,61213850774621","16,1986165250574","10,8227453621241","4,57204233295447"
Lindenau,Hauptschulabschluss,"13,9969495515928","8,88215361248293","5,66209108881347","6,18952500403701","6,00441451552562","1,26975483889119"
Altlindenau,Hauptschulabschluss,"19,6597690315726","6,80991224960981","3,65184629875248","8,75703594179204","5,72950927535111","2,84245222981968"
Neulindenau,Hauptschulabschluss,"28,9472533971563","21,4512199918408","17,6313779251702","18,8707445182298","11,0939859906909","7,5633764350593"
Leutzsch,Hauptschulabschluss,"20,2477016739893","19,8055229222868","7,1319721135559","5,08143283653245","6,90073937134762","9,81936526495155"
Böhlitz-Ehrenberg,Hauptschulabschluss,"22,9878715721505","17,5310066995232","12,0473826844122","9,3192010197981","10,6439374501124","11,2986317500773"
Burghausen-Rückmarsdorf,Hauptschulabschluss,"23,8129157247713","11,9721400582872","10,3057305179144","15,7879190883829","7,99869344354875","7,85218557096494"
Möckern,Hauptschulabschluss,"21,4930098502354","16,8690329275157","17,143202714668","11,4819995971043","10,8147959015284","12,5924493658847"
Wahren,Hauptschulabschluss,"23,5557804165241","19,220446116351","10,7053768138663","16,5906540210663","10,6799683591652","10,5639339964154"
Lützschena-Stahmeln,Hauptschulabschluss,"14,9920974857458","14,4984681432576","10,4653117368458","13,3488208740823","11,9485672887392","11,1884353405134"
Lindenthal,Hauptschulabschluss,"25,3534617875488","12,6636155221336","15,1225144014745","14,721297697263","9,19615549689684","6,10005796620118"
Gohlis-Süd,Hauptschulabschluss,"13,00191664046","7,88667925933422","5,58374174547294","1,57298960032002","4,32158520959454","3,683890594515"
Gohlis-Mitte,Hauptschulabschluss,"14,9251838357731","9,62650553027375","7,29489097247557","4,27208020171968","10,5657778691072","4,76812385894396"
Gohlis-Nord,Hauptschulabschluss,"26,6611309373132","30,5863012486789","19,0807950689821","14,3418796246714","19,439635972054","12,8447478269596"
Eutritzsch,Hauptschulabschluss,"22,7495083380635","20,9973558938671","18,4398273703","10,3035479575396","4,25160453518331","6,91708432971973"
Seehausen,Hauptschulabschluss,"13,0074711412145","14,4152017683586","10,344448770555","9,22170934731231","11,3035930884601","4,63187642906559"
Wiederitzsch,Hauptschulabschluss,"15,7974900964626","8,89977556952005","7,45217779054603","11,4109120735907","5,43195099707145","6,37992798149307"
Mitte,Hauptschulabschluss,"12,4951226402814","11,6716845814634","9,01630402978767","8,94378624539855","6,34789577542273","6,10464174564418"
Nordost,Hauptschulabschluss,"27,0339941546682","23,1828835491694","23,6091398396274","20,4185778373006","21,5102906417992","15,6598178825212"
Ost,Hauptschulabschluss,"23,985434437517","24,9445023074476","15,3535451041557","15,1209774788828","12,9891472333299","14,4113161281105"
Südost,Hauptschulabschluss,"18,6326304438396","18,5416223117083","14,0708154567939","11,3936599202125","10,1577867065319","7,29426233630192"
Süd,Hauptschulabschluss,"15,2364934877497","12,7460730490561","10,2392003334302","11,5112310250776","11,2539207419716","9,66074889020427"
Südwest,Hauptschulabschluss,"21,8569987437715","17,8424591438798","15,3127103034554","10,0644290053157","8,16627085008743","8,87131076417451"
West,Hauptschulabschluss,"32,3333206540166","27,2981832843918","23,1259276800216","24,0335442110176","24,1639513607618","17,6744862067061"
Alt-West,Hauptschulabschluss,"22,803002325298","16,2872241345544","11,5615985844425","13,3782601157555","8,11306217713669","6,142642105963"
Nordwest,Hauptschulabschluss,"24,0159780592925","15,6486290667321","17,8218097146675","17,859935254193","16,5924247555","9,3291486418765"
Nord,Hauptschulabschluss,"16,9529108148001","15,0118038413922","13,4204607818151","9,98736552712996","10,4738164459538","8,92882129134112"
Stadt Leipzig,Hauptschulabschluss,"21,0134494321661","18,262493946736","14,8982344130573","13,729088384747","12,2466345904509","10,1368066465857"
Zentrum,Ohne Abschluss,"1,33844792266137","2,26058881420591","4,4106995504359","0,90330074036215","0","2,69233307541186"
Zentrum-Ost,Ohne Abschluss,"2,27759387182744","1,34999032206929","1,03248898678414","1,0191174755826","0,88978362429309","0"
Zentrum-Südost,Ohne Abschluss,"1,44803254798071","7,17489372104299","0","3,11483257114319","1,205170705831","0,840301943703642"
Zentrum-Süd,Ohne Abschluss,"1,4955621679413","0","1,32618012283955","0","1,52252676034323","0,950433989045883"
Zentrum-West,Ohne Abschluss,"0","0","1,30927294802765","0","0,598006644518273","3,19330697012302"
Zentrum-Nordwest,Ohne Abschluss,"1,37625776420551","0","1,81074362012274","0","0","0"
Zentrum-Nord,Ohne Abschluss,"4,31387368116163","1,89095765081036","0,797127786888879","0,5084070290978","2,92185640875115","1,13462421871986"
Schönefeld-Abtnaundorf,Ohne Abschluss,"0,940154631400026","2,29587847616209","0","1,23571890073481","0","2,49639879350244"
Schönefeld-Ost,Ohne Abschluss,"0","1,2487797270586","0,864152099651676","0,922131147540984","0,6913419710205","4,48820720518247"
Mockau-Süd,Ohne Abschluss,"1,90911898548883","1,93748291036436","1,42448982865803","2,51799619000317","3,71511922881786","6,90729278005059"
Mockau-Nord,Ohne Abschluss,"1,31800336310386","2,47202701870388","0","1,17762454592897","2,0733461700197","1,52323089493557"
Thekla,Ohne Abschluss,"0","0","1,38150439402908","3,81213251556731","3,16055210363645","0,828401672412694"
Plaußig-Portitz,Ohne Abschluss,"0,541851432969184","1,52483720972121","0,774443053164294","1,7020543502313","0,816826984201626","0,949866124908775"
Neustadt-Neuschönefeld,Ohne Abschluss,"3,8930348558318","0","4,16570840235544","0","0","4,21158547523821"
Volkmarsdorf,Ohne Abschluss,"9,62789592164965","5,36951734453477","4,09177242524541","2,40616918596442","6,60202706912073","6,94088578676278"
Anger-Crottendorf,Ohne Abschluss,"3,90133265290698","1,29675998885846","1,38858123823236","0,520043782013514","0,730771111116932","2,36313692105184"
Sellerhausen-Stünz,Ohne Abschluss,"2,97438771512236","0","1,38375119879435","5,28399090460509","6,37367979504028","1,25983937464918"
Paunsdorf,Ohne Abschluss,"0,856033934132295","3,01632173503563","4,82793052310284","1,46270700301247","7,77000893585721","4,78392441551518"
Heiterblick,Ohne Abschluss,"1,55641476446227","4,09858108457773","1,00209812820531","2,74074464385453","0,886193750727584","1,47649964870757"
Mölkau,Ohne Abschluss,"0","0","0,586521558630263","0","1,61434573085472","1,46398418893307"
Engelsdorf,Ohne Abschluss,"0","0,638930039895387","3,42829140011586","0","0","2,33285859675266"
Baalsdorf,Ohne Abschluss,"1,05859814824359","1,63181870195399","0","0,880765161649119","1,646232763738","0"
Althen-Kleinpösna,Ohne Abschluss,"1,03037816208624","0","0,76164500983811","0,686757771906441","0","2,97175165620212"
Reudnitz-Thonberg,Ohne Abschluss,"2,27102878996013","4,09629178087109","0","0","0","0,926115903015178"
Stötteritz,Ohne Abschluss,"1,01066545219398","0","2,03944094879983","0","0,689941916341241","1,69789089519702"
Probstheida,Ohne Abschluss,"0,802417060336922","2,2911387740306","0","3,58721913926236","1,1201503107682","1,36082587847581"
Meusdorf,Ohne Abschluss,"4,69366585573276","0,71153922598893","0,696502642316076","0,596709223731822","0,878133012855277","2,19171063929678"
Liebertwolkwitz,Ohne Abschluss,"0","3,62687009279824","3,09355919112016","0","3,45710040848424","0"
Holzhausen,Ohne Abschluss,"0,534729526162506","0,545541420458479","2,90710922698778","1,51438584082741","1,04995856952714","0"
Südvorstadt,Ohne Abschluss,"0,586841961032443","0","0","0,643014074246166","1,08724255670821","3,30122434330031"
Connewitz,Ohne Abschluss,"0,560097857273567","2,22629628977221","0","0,846699071143335","0,850109039147144","2,9696223500271"
Marienbrunn,Ohne Abschluss,"1,79830102478278","0","1,79761075541731","0","1,09246805949072","2,67300134705844"
Lößnig,Ohne Abschluss,"0,747421582947161","1,82243533474395","0,586126250190216","0","2,70182582042495","2,68443701947824"
Dölitz-Dösen,Ohne Abschluss,"1,99423625883394","0","0,812663134228485","1,43469878220378","1,58815862160105","0,980670747552008"
Schleußig,Ohne Abschluss,"0,342823597911657","0","0","1,55095013151362","0,739407919604721","1,91354419478996"
Plagwitz,Ohne Abschluss,"2,65074988072943","0,339709153594083","1,35437941535352","3,27295550656046","1,85477493591529","1,41509923702791"
Kleinzschocher,Ohne Abschluss,"2,7374882616849","4,76220756208575","0","0","1,74838540162536","0,774383432436827"
Großzschocher,Ohne Abschluss,"0,780250145510643","1,46694947869139","2,09173805015751","0,670110299668796","0","0,822415364853015"
Knautkleeberg-Knauthain,Ohne Abschluss,"1,93209947344489","0","2,1685523445014","0,970262096774194","3,21697150113411","1,09352914009001"
Hartmannsdorf-Knautnaundorf,Ohne Abschluss,"2,27286652843469","0","0,728366104401638","1,41619566465507","0","0,82297680542675"
Schönau,Ohne Abschluss,"0,914005946484938","0,985680811417939","0,888192871747101","1,61567413644236","0","2,72043772244505"
Grünau-Ost,Ohne Abschluss,"1,81678808742212","1,6289763194242","5,21455350305113","1,43459604395986","2,76715826042656","0,639246935975259"
Grünau-Mitte,Ohne Abschluss,"2,71862188241888","3,22485269885111","6,8538646486996","1,37712830965082","3,57099053010062","5,48189065495278"
Grünau-Siedlung,Ohne Abschluss,"0","0","0","0,985765294665244","0","3,22685998236779"
Lausen-Grünau,Ohne Abschluss,"4,5565515439019","0","2,21620349621651","2,51868092933981","0","3,78552034542235"
Grünau-Nord,Ohne Abschluss,"2,51910750930512","0,658423939758646","5,11940065553301","0,793776192733374","0","2,41515688020499"
Miltitz,Ohne Abschluss,"0,59576322264514","2,63334545857053","2,82072067352388","0","2,06379798669085","5,99519546973932"
Lindenau,Ohne Abschluss,"1,0194753421823","3,80706621258368","2,19756594630704","1,81727929709534","0,959034792368125","0,506715932087578"
Altlindenau,Ohne Abschluss,"2,62655107405463","0","0,536301251369587","6,08538950893642","3,2577758683013","4,20751725971316"
Neulindenau,Ohne Abschluss,"3,08524789521037","2,25434215626647","1,00262455025519","0","0","1,5563892628546"
Leutzsch,Ohne Abschluss,"2,41412718800089","0","2,16493671912903","0","0,969966642484018","0"
Böhlitz-Ehrenberg,Ohne Abschluss,"1,13666230508455","0","0","0","4,11093344886868","3,62964316817897"
Burghausen-Rückmarsdorf,Ohne Abschluss,"1,44498106417312","6,8050635142418","0","0,638664696856659","0","0,82021496024476"
Möckern,Ohne Abschluss,"0","0","2,71138252947973","0","2,32030062221584","0,937967580587029"
Wahren,Ohne Abschluss,"3,47900057863596","0,487117513440818","3,7622995669692","0,791002834635653","0,772220235918131","1,69827913403804"
Lützschena-Stahmeln,Ohne Abschluss,"3,48800070801017","2,07294042353696","0,929438975480813","2,05687396937977","0,942360676611673","0,794208790210606"
Lindenthal,Ohne Abschluss,"2,14222933649729","1,35253162563601","1,26472809004548","1,03705075463961","1,71375051049027","0"
Gohlis-Süd,Ohne Abschluss,"1,66944281247831","2,02146273990647","0","1,79957610803623","0,871155533304368","0,993458676135107"
Gohlis-Mitte,Ohne Abschluss,"1,29673470009552","0,602790948732129","1,92083686479748","0","0","1,14677379804962"
Gohlis-Nord,Ohne Abschluss,"3,56484611181547","2,34507505745129","0,851614883641029","0","1,39241641754295","2,42571618265991"
Eutritzsch,Ohne Abschluss,"0","3,1326265464212","3,36549926297795","0","0","2,7803005784416"
Seehausen,Ohne Abschluss,"1,98586026271491","0,927787943352385","0","1,01160105104697","0,959880864914947","0"
Wiederitzsch,Ohne Abschluss,"1,54966707140124","2,11953549644027","0,81758467808628","1,51369265036158","1,10207316221909","3,45088861737788"
Mitte,Ohne Abschluss,"1,76663606445378","0,711648061288766","1,14934120707115","0,824810382471445","1,66455436898363","1,38423724660384"
Nordost,Ohne Abschluss,"0,38815980819341","2,02308649189122","1,63846565615855","3,58559948935874","2,45717069742156","1,46375081751333"
Ost,Ohne Abschluss,"2,52154675788574","2,16692968259369","3,06277813522897","2,21698976423717","4,84248433152437","3,909814805313"
Südost,Ohne Abschluss,"1,32283579063061","2,42042151622213","1,20593439794174","0,538529072722119","2,24571506768021","2,03904156042552"
Süd,Ohne Abschluss,"0,805327015489951","1,38408918299966","1,09036930371124","1,23987011434546","1,46053699086205","2,88031406431232"
Südwest,Ohne Abschluss,"1,97544862032526","1,09142444379786","2,68815657267573","2,75872097270495","2,31233182033561","1,87160106873434"
West,Ohne Abschluss,"2,56076253155923","1,74842499353284","6,22833153873322","3,48263204960806","1,4557812733331","4,08319819135125"
Alt-West,Ohne Abschluss,"2,39122229125083","0,655826184838153","1,57860212898542","2,25941518493625","2,78372444033506","2,99963363013469"
Nordwest,Ohne Abschluss,"3,2693387651017","1,20817770994922","1,48471538266989","1,35505737389839","2,00465058315693","1,93695731256398"
Nord,Ohne Abschluss,"1,77319577994326","1,97954344717596","2,23514310358446","1,35509272458566","0,502186862411803","1,78946497318208"
Stadt Leipzig,Ohne Abschluss,"1,78667760455964","1,60759844624354","2,24486860520324","1,95538754529251","2,25379247709682","2,45824965547166"
Zentrum,Hochschulabschluss,"43,2025928653271","43,2845932540088","53,6220717823117","48,6864646301542","58,5192230580802","58,5231403761941"
Zentrum-Ost,Hochschulabschluss,"50,8192511338449","44,2235517794428","57,4416678637419","67,8922224980877","54,5902033522477","54,2157108511246"
Zentrum-Südost,Hochschulabschluss,"29,4422619827938","31,1169131293688","52,670914666446","43,310516855612","42,5299060894714","46,0642034350488"
Zentrum-Süd,Hochschulabschluss,"46,2743501828941","43,9973633868278","63,6692606117682","63,1049175335597","62,3492582513376","50,1578488012135"
Zentrum-West,Hochschulabschluss,"43,5077591744396","37,9714020596345","55,0849459183791","58,4072028141874","61,0225588319805","53,7912567779312"
Zentrum-Nordwest,Hochschulabschluss,"54,113772343174","43,3149684102234","53,2281463404071","65,2941327103074","74,0892030106957","72,2317689984171"
Zentrum-Nord,Hochschulabschluss,"36,4281348424979","41,4633163519548","47,3715081871277","60,7864940480288","56,6895220626958","57,9607404068439"
Schönefeld-Abtnaundorf,Hochschulabschluss,"18,0441986057616","11,6767218652229","28,7534286598295","35,8111337515602","27,2550038335397","28,0927084753155"
Schönefeld-Ost,Hochschulabschluss,"16,1894470177652","17,870157872202","23,9797618694318","26,4381911649517","18,7892777386735","30,6045215594144"
Mockau-Süd,Hochschulabschluss,"11,2908604134395","14,8604989390763","27,5392498337476","28,2752186194654","23,362909623482","22,7977509788274"
Mockau-Nord,Hochschulabschluss,"11,5708607596585","16,2960273000249","30,0427904288664","22,1213200772346","22,4710265061733","22,6842979473253"
Thekla,Hochschulabschluss,"18,49026602364","11,9179974433282","33,1891747776696","30,0469831483713","39,8876859907102","35,8103896543609"
Plaußig-Portitz,Hochschulabschluss,"23,1326409867967","15,717352050014","36,5587549905023","25,5530800619697","42,4238956293726","38,6068356472302"
Neustadt-Neuschönefeld,Hochschulabschluss,"19,2658806407623","34,1945460168748","46,2698815945374","47,006660407092","48,6387021103798","58,2655773832271"
Volkmarsdorf,Hochschulabschluss,"23,0038061835037","23,1235174315387","33,6363863749937","49,3683747360771","45,5328058711968","48,7800946375583"
Anger-Crottendorf,Hochschulabschluss,"22,1012887009336","24,2570377975066","39,5643416178302","44,7849097322133","39,2038277782639","44,457157732633"
Sellerhausen-Stünz,Hochschulabschluss,"19,7236575681145","19,4159052683509","19,4216620371753","28,4962332972467","20,451308679002","34,1714465284635"
Paunsdorf,Hochschulabschluss,"12,2181634775555","12,8874325616514","25,7486626536974","20,3561132451009","19,1285858962915","23,4690608098327"
Heiterblick,Hochschulabschluss,"19,4682162259895","16,0390168528581","28,5327945652907","30,9787791710751","28,0536707183841","29,3794213055374"
Mölkau,Hochschulabschluss,"23,3700986173204","28,2235878196604","39,0404103069124","43,4777354238741","43,7196121098784","57,3676755636117"
Engelsdorf,Hochschulabschluss,"21,0123034887054","12,7356251415953","30,6275878424542","34,4870592491655","39,5324063909918","30,770021366831"
Baalsdorf,Hochschulabschluss,"30,4866725131038","26,6138842160659","41,1588460576067","48,2094203120732","48,1699452777347","41,2470220968365"
Althen-Kleinpösna,Hochschulabschluss,"19,7010657773688","16,6699208165781","36,3566981497979","20,5528181882408","34,9398946530094","26,2192216438697"
Reudnitz-Thonberg,Hochschulabschluss,"25,0835328620737","29,9104124261726","40,1829714583597","43,8900290563898","43,305761760266","51,0172634691504"
Stötteritz,Hochschulabschluss,"24,0201017889382","21,9276003916413","45,2362014752257","40,8592377445229","40,1346286011532","42,2741723125611"
Probstheida,Hochschulabschluss,"21,7793065560272","23,9879423857032","47,2830672818331","31,2833814926722","51,1085832605747","50,1719724899224"
Meusdorf,Hochschulabschluss,"10,9390821646817","19,5641214628596","20,4989369896623","31,1328042269659","26,1255293160966","37,9310222484852"
Liebertwolkwitz,Hochschulabschluss,"16,9351588221991","9,37191742672488","38,0134647971201","21,0267692395209","23,5497824920196","34,2459745906488"
Holzhausen,Hochschulabschluss,"29,5646483493238","28,722830350459","36,1143706467916","44,8880483896877","42,0092485320183","45,6955275203065"
Südvorstadt,Hochschulabschluss,"38,5639249061383","40,5447966836129","54,5526606999542","64,218196216033","57,4609473125395","61,6035138766832"
Connewitz,Hochschulabschluss,"35,041389940686","34,2472090311849","46,3314592926261","50,9350578118438","43,2943198817898","51,5825498021354"
Marienbrunn,Hochschulabschluss,"34,3448284435367","17,5805912437854","43,6655437922764","47,602023292054","35,397904912122","45,5026790617267"
Lößnig,Hochschulabschluss,"21,2033273073658","21,2865904621086","40,2667486744141","37,247119641156","20,3869166007168","26,1389261376888"
Dölitz-Dösen,Hochschulabschluss,"29,0076706778578","33,4376887020142","42,0778349210842","40,9175143778207","34,9600270619704","42,2680099841758"
Schleußig,Hochschulabschluss,"38,8292866547004","52,8781053455427","62,4117170300933","70,9515673679284","73,5734613056198","65,0125710839642"
Plagwitz,Hochschulabschluss,"38,496449494963","31,2978645338016","55,0011769393341","59,5123421742136","56,8950738742538","55,3793569458142"
Kleinzschocher,Hochschulabschluss,"17,7994274809912","12,8675174798675","22,143415087585","36,0164310288467","43,328777254055","50,4730800596071"
Großzschocher,Hochschulabschluss,"20,0602316081783","14,4052316563066","24,4963578409086","28,9735615634827","24,3583681239112","37,0932100293205"
Knautkleeberg-Knauthain,Hochschulabschluss,"26,6908514802668","19,8055784468628","38,0976949015127","40,413881933391","44,0561877911214","44,5484081042417"
Hartmannsdorf-Knautnaundorf,Hochschulabschluss,"15,045380888931","19,2799410402111","31,0145540028878","32,4388954036467","34,2803299964567","37,9228285243489"
Schönau,Hochschulabschluss,"12,7791276478018","12,3450455775338","23,8743749145397","29,7777659245753","31,0842583486219","27,6096243275748"
Grünau-Ost,Hochschulabschluss,"11,3134152402796","17,4197522806731","22,0407896292361","24,5918631205818","22,7237760238165","21,2630691840119"
Grünau-Mitte,Hochschulabschluss,"11,1571714211892","12,7401485487479","13,0972938364291","27,1442621552388","17,9181608133013","20,6597632758167"
Grünau-Siedlung,Hochschulabschluss,"28,3110263438537","26,5601482726552","41,902832185367","37,780227241282","42,6320586090621","41,8637416492601"
Lausen-Grünau,Hochschulabschluss,"15,3339557995745","17,3913610127633","26,357121679252","24,2910773308948","20,4213574544291","25,8946639710334"
Grünau-Nord,Hochschulabschluss,"8,95767698550388","8,60077019900806","20,2499190146085","19,0689353497532","12,0301063936913","16,0757973248845"
Miltitz,Hochschulabschluss,"27,0939650545881","19,2553753893282","41,8731243600622","31,4457535140263","35,2795978512571","37,4603932441821"
Lindenau,Hochschulabschluss,"32,5012977371058","30,8816781055599","53,536938288557","50,2085133398368","61,3857748076903","57,0147291655916"
Altlindenau,Hochschulabschluss,"20,0981932161714","24,3394524621191","41,8524795787204","47,1071439653188","43,8444537190093","48,1778096420033"
Neulindenau,Hochschulabschluss,"12,7585449585958","10,9626302974343","31,2186597204213","25,1873234630485","32,6527997062654","31,3288063792378"
Leutzsch,Hochschulabschluss,"24,221757981408","18,1097889215363","40,9082541234055","38,2500944635599","42,6891153985741","45,6590607092666"
Böhlitz-Ehrenberg,Hochschulabschluss,"18,1540776320801","28,3025171808387","37,3557371771242","37,3669238129931","25,1506138263478","26,2328004837277"
Burghausen-Rückmarsdorf,Hochschulabschluss,"18,7180546669367","25,1939047145855","34,4497758609986","33,4117649386487","42,5356322590289","40,189962451514"
